census_tract,county,race_ethnicity,action_taken,rate_spread
13135050570,Gwinnett,Unknown or other,1,0.01
13121007500,Fulton,Unknown or other,1,0.141
13113140404,Fayette,Black,1,0.747
13089021824,DeKalb,Unknown or other,1,0.37
13121010524,Fulton,Black,1,1.021
13151070410,Henry,Hispanic,1,0.358
13121007900,Fulton,Black,1,0.358
13089023331,DeKalb,Black,1,0.192
13121011642,Fulton,White,1,-0.183
13121003200,Fulton,White,1,0.248
13121011901,Fulton,Unknown or other,1,0.852
13135050580,Gwinnett,Black,1,0.021
13135050588,Gwinnett,Asian,1,-0.281
13067030337,Cobb,Asian,1,0.327
13097080408,Douglas,Black,1,1.338
13063040414,Clayton,Unknown or other,1,0.94
13151070320,Henry,Unknown or other,1,0.025
13067031117,Cobb,Black,1,0.388
13067031506,Cobb,Unknown or other,1,0.34
13089021227,DeKalb,White,1,-0.079
13121011424,Fulton,White,1,-1.051
13117130301,Forsyth,Asian,1,0.066
13247060204,Rockdale,Black,1,-0.517
13117130307,Forsyth,Unknown or other,1,-0.168
13117130509,Forsyth,Unknown or other,1,-0.271
13135050234,Gwinnett,Asian,1,-0.104
13135050324,Gwinnett,Asian,1,0.392
13121007900,Fulton,Black,1,1.335
13097080507,Douglas,Unknown or other,1,0.297
13135050765,Gwinnett,Unknown or other,1,-0.528
13121007709,Fulton,Black,1,0.057
13067030408,Cobb,White,1,0.734
13121010529,Fulton,Unknown or other,1,-1.051
13135050561,Gwinnett,Asian,1,0.433
13089021502,DeKalb,Asian,1,-1.087
13067031112,Cobb,White,1,0.501
13117130504,Forsyth,Unknown or other,1,0.059
13117130301,Forsyth,Unknown or other,1,0.725
13151070213,Henry,Black,1,0.582
13135050741,Gwinnett,Asian,1,0.599
13135050735,Gwinnett,White,1,-0.32
13067031410,Cobb,Black,1,0.637
13067030244,Cobb,Asian,1,-0.248
13089023424,DeKalb,Black,1,0.385
13063040637,Clayton,Black,1,1.088
13067030326,Cobb,White,1,-0.597
13151070204,Henry,Black,1,-0.283
13117130306,Forsyth,Unknown or other,1,-0.281
13113140204,Fayette,White,1,1.229
13089021820,DeKalb,Hispanic,1,-0.585
13057091105,Cherokee,White,1,-0.024
13135050325,Gwinnett,White,1,0.584
13135050458,Gwinnett,White,1,0.363
13121010215,Fulton,Unknown or other,1,-0.194
13067030274,Cobb,White,1,-0.101
13117130610,Forsyth,Asian,1,0.349
13135050739,Gwinnett,Unknown or other,1,0.066
13089022205,DeKalb,White,1,0.152
13089022602,DeKalb,Unknown or other,1,-0.713
13121000502,Fulton,White,1,-0.275
13121011423,Fulton,White,1,0.858
13067030907,Cobb,Hispanic,1,-0.687
13063040419,Clayton,Unknown or other,1,-0.02
13057090911,Cherokee,Asian,1,-0.707
13135050754,Gwinnett,Asian,1,0.358
13121011435,Fulton,White,1,-0.553
13121011437,Fulton,White,1,-0.346
13121011645,Fulton,White,1,1.096
13097080406,Douglas,White,1,0.65
13089022100,DeKalb,Unknown or other,1,0.24
13121010307,Fulton,Black,1,1.193
13089023220,DeKalb,Asian,1,0.195
13067031506,Cobb,White,1,1.287
13089023602,DeKalb,White,1,-0.204
13121010003,Fulton,Unknown or other,1,0.454
13067030335,Cobb,Unknown or other,1,-0.079
13057090906,Cherokee,Unknown or other,1,0.507
13135050554,Gwinnett,White,1,-0.513
13135050521,Gwinnett,Asian,1,-0.077
13057090910,Cherokee,White,1,0.981
13089021816,DeKalb,Asian,1,-0.858
13117130613,Forsyth,Asian,1,-0.142
13067030253,Cobb,White,1,1.198
13151070313,Henry,Asian,1,1.052
13135050461,Gwinnett,Black,1,-0.616
13135050557,Gwinnett,Asian,1,-0.453
13121010528,Fulton,Black,1,0.917
13135050748,Gwinnett,Asian,1,-0.668
13057090606,Cherokee,White,1,-0.477
13067030340,Cobb,White,1,-0.042
13089023440,DeKalb,Unknown or other,1,0.651
13057091107,Cherokee,Asian,1,0.316
13057091001,Cherokee,White,1,-0.105
13121010313,Fulton,White,1,-0.679
13121008104,Fulton,Unknown or other,1,0.752
13121009103,Fulton,White,1,-0.65
13117130601,Forsyth,Asian,1,-0.452
13151070409,Henry,Hispanic,1,0.32
13151070318,Henry,Black,1,0.955
13247060406,Rockdale,Black,1,0.252
13117130508,Forsyth,Unknown or other,1,-0.775
13121011419,Fulton,White,1,0.366
13121008103,Fulton,Unknown or other,1,0.198
13117130604,Forsyth,Asian,1,-0.552
13151070307,Henry,Black,1,0.208
13135050223,Gwinnett,Unknown or other,1,-0.203
13135050576,Gwinnett,Asian,1,1.082
13121010313,Fulton,Unknown or other,1,-1.314
13089023435,DeKalb,Black,1,1.289
13135050461,Gwinnett,Black,1,1.274
13121010216,Fulton,Unknown or other,1,0.17
13067030104,Cobb,Unknown or other,1,-1.022
13117130508,Forsyth,White,1,0.793
13117130205,Forsyth,Asian,1,-0.83
13089023507,DeKalb,White,1,0.494
13057091009,Cherokee,White,1,0.512
13135050530,Gwinnett,Asian,1,0.1
13121010801,Fulton,Hispanic,1,0.553
13121010006,Fulton,Black,1,-0.579
13117130204,Forsyth,Asian,1,-0.055
13121011645,Fulton,Asian,1,0.046
13097080607,Douglas,Asian,1,-0.13
13135050521,Gwinnett,Black,1,-0.402
13117130415,Forsyth,Hispanic,1,-0.324
13067031413,Cobb,Black,1,-0.592
13089023322,DeKalb,Black,1,0.027
13121011514,Fulton,White,1,1.008
13089023111,DeKalb,White,1,0.048
13117130302,Forsyth,Asian,1,0.328
13057091104,Cherokee,Hispanic,1,0.389
13135050326,Gwinnett,Asian,1,0.042
13063040512,Clayton,Black,1,0.98
13089022001,DeKalb,Hispanic,1,-1.219
13121008905,Fulton,Hispanic,1,-0.532
13135050235,Gwinnett,Black,1,-0.56
13151070315,Henry,Unknown or other,1,0.84
13067030340,Cobb,Unknown or other,1,1.136
13113140303,Fayette,White,1,-0.104
13121011421,Fulton,Asian,1,-0.36
13117130601,Forsyth,Asian,1,0.099
13121011631,Fulton,Asian,1,-0.672
13135050764,Gwinnett,Asian,1,0.059
13135050614,Gwinnett,Unknown or other,1,-1.112
13151070109,Henry,Black,1,0.147
13057090703,Cherokee,Unknown or other,1,-0.111
13067030326,Cobb,White,1,-0.012
13117130203,Forsyth,White,1,-0.423
13097080512,Douglas,Unknown or other,1,0.621
13135050441,Gwinnett,Asian,1,-1.026
13121010310,Fulton,Unknown or other,1,0.59
13135050526,Gwinnett,Asian,1,-0.615
13135050719,Gwinnett,Unknown or other,1,-0.648
13135050462,Gwinnett,Black,1,0.321
13135050619,Gwinnett,Unknown or other,1,0.566
13151070121,Henry,Unknown or other,1,0.592
13067030912,Cobb,Unknown or other,1,0.61
13057090301,Cherokee,White,1,0.319
13121011429,Fulton,Asian,1,0.325
13113140104,Fayette,Black,1,-0.32
13135050234,Gwinnett,Asian,1,-0.187
13135050233,Gwinnett,Asian,1,-0.414
13097080506,Douglas,Black,1,1.098
13057091010,Cherokee,Unknown or other,1,-0.004
13135050627,Gwinnett,Black,1,-0.363
13121011653,Fulton,Hispanic,1,-0.712
13057090506,Cherokee,White,1,-0.463
13057090202,Cherokee,White,1,-0.034
13097080507,Douglas,Unknown or other,1,0.532
13057091009,Cherokee,Unknown or other,1,-0.43
13135050734,Gwinnett,White,1,0
13247060408,Rockdale,Black,1,-0.808
13135050734,Gwinnett,Asian,1,0.12
13121011648,Fulton,White,1,-0.183
13121003100,Fulton,White,1,0.93
13067030340,Cobb,White,1,0.044
13067031114,Cobb,White,1,-0.308
13117130201,Forsyth,Asian,1,-0.595
13121010534,Fulton,Black,1,-0.239
13067030604,Cobb,Asian,1,0.27
13121010305,Fulton,Unknown or other,1,0.134
13135050763,Gwinnett,Asian,1,-0.1
13135050521,Gwinnett,Black,1,0.503
13067030359,Cobb,Asian,1,0.281
13135050737,Gwinnett,Black,1,0.38
13135050722,Gwinnett,Unknown or other,1,0.736
13121009605,Fulton,Black,1,0.344
13151070321,Henry,Black,1,1.011
13067030356,Cobb,Asian,1,-0.41
13135050444,Gwinnett,Black,1,-0.03
13135050223,Gwinnett,Asian,1,-0.281
13089023501,DeKalb,Black,1,0.37
13121011509,Fulton,Black,1,1.01
13135050635,Gwinnett,Asian,1,1.719
13063040407,Clayton,Unknown or other,1,0.81
13089023217,DeKalb,Black,1,1.012
13117130303,Forsyth,Unknown or other,1,-0.001
13067030265,Cobb,Unknown or other,1,-0.305
13113140405,Fayette,Black,1,-0.4
13067031112,Cobb,White,1,1.215
13057090706,Cherokee,White,1,-0.587
13121008204,Fulton,Unknown or other,1,-0.37
13063040420,Clayton,Hispanic,1,0.017
13097080305,Douglas,Black,1,-0.357
13067030363,Cobb,White,1,1.049
13121010526,Fulton,Black,1,-0.148
13089023311,DeKalb,Unknown or other,1,-0.058
13121010536,Fulton,Black,1,0.089
13135050334,Gwinnett,Asian,1,-1.16
13063040425,Clayton,Unknown or other,1,0.044
13135050625,Gwinnett,Black,1,0.648
13135050461,Gwinnett,Asian,1,-0.699
13067030410,Cobb,White,1,-0.222
13135050539,Gwinnett,Asian,1,0
13063040523,Clayton,Black,1,1.132
13067031118,Cobb,Asian,1,0.466
13121010213,Fulton,Unknown or other,1,-0.192
13121007810,Fulton,Black,1,0.53
13057090909,Cherokee,Unknown or other,1,-0.5
13121010127,Fulton,Unknown or other,1,0.48
13089021104,DeKalb,White,1,0.072
13121011658,Fulton,Asian,1,-0.217
13121007001,Fulton,Black,1,1.183
13121009601,Fulton,Black,1,-0.205
13121010523,Fulton,Black,1,0.186
13067030368,Cobb,Unknown or other,1,-0.113
13135050580,Gwinnett,Asian,1,0.794
13135050557,Gwinnett,Unknown or other,1,0.859
13135050550,Gwinnett,Unknown or other,1,0.245
13121011645,Fulton,Asian,1,-0.59
13089023325,DeKalb,Unknown or other,1,-0.875
13067030249,Cobb,White,1,-0.177
13067030243,Cobb,Black,1,-0.387
13063040538,Clayton,Black,1,-0.186
13057090503,Cherokee,White,1,-0.49
13089021225,DeKalb,Black,1,0.955
13067031221,Cobb,Unknown or other,1,0.008
13117130508,Forsyth,White,1,0.375
13067031117,Cobb,Black,1,-0.298
13135050760,Gwinnett,Unknown or other,1,0.094
13135050582,Gwinnett,Asian,1,-0.603
13247060104,Rockdale,Unknown or other,1,1.131
13121001302,Fulton,White,1,0.722
13121009301,Fulton,Black,1,-0.014
13121010311,Fulton,Black,1,-0.222
13121010520,Fulton,Black,1,-0.397
13121007002,Fulton,Black,1,1.181
13151070314,Henry,White,1,-0.084
13057090102,Cherokee,White,1,0.066
13135050521,Gwinnett,Unknown or other,1,0.115
13097080505,Douglas,White,1,-0.128
13151070116,Henry,Asian,1,-0.457
13089023332,DeKalb,Unknown or other,1,0.415
13067031215,Cobb,Unknown or other,1,-0.241
13089023324,DeKalb,Black,1,-0.943
13057091006,Cherokee,Unknown or other,1,-0.084
13067031318,Cobb,Unknown or other,1,0.754
13097080106,Douglas,Black,1,1.334
13067030260,Cobb,Asian,1,0.127
13135050633,Gwinnett,White,1,0.165
13135050756,Gwinnett,Unknown or other,1,1.159
13135050549,Gwinnett,Asian,1,1.133
13089021707,DeKalb,White,1,0.153
13135050758,Gwinnett,Hispanic,1,-0.29
13063040416,Clayton,Unknown or other,1,-0.095
13121003100,Fulton,Unknown or other,1,0.087
13089020901,DeKalb,Unknown or other,1,-0.844
13135050573,Gwinnett,Hispanic,1,0.473
13117130201,Forsyth,Asian,1,-0.641
13151070505,Henry,Black,1,-0.49
13057090606,Cherokee,White,1,0.074
13121011661,Fulton,Unknown or other,1,-0.516
13121007900,Fulton,Black,1,1.171
13089022900,DeKalb,White,1,-0.374
13089021410,DeKalb,Unknown or other,1,1.152
13089021816,DeKalb,Black,1,0.878
13135050461,Gwinnett,Asian,1,-0.046
13067030367,Cobb,Asian,1,-0.193
13089023329,DeKalb,Black,1,-0.077
13121011514,Fulton,Unknown or other,1,0.5
13067030107,Cobb,Unknown or other,1,0.402
13121010531,Fulton,Black,1,1.141
13135050551,Gwinnett,Unknown or other,1,-0.353
13063040410,Clayton,Black,1,0.894
13067030507,Cobb,White,1,0.562
13151070322,Henry,Unknown or other,1,-0.358
13097080505,Douglas,Unknown or other,1,0.708
13121001801,Fulton,Black,1,0.976
13121010534,Fulton,Black,1,-0.964
13121009900,Fulton,Black,1,1.006
13121011446,Fulton,Asian,1,-0.445
13135050719,Gwinnett,Unknown or other,1,-0.528
13067030412,Cobb,Unknown or other,1,0.543
13089023107,DeKalb,Unknown or other,1,0.613
13097080406,Douglas,White,1,0.461
13135050455,Gwinnett,Unknown or other,1,-0.324
13089021917,DeKalb,White,1,0.864
13089021910,DeKalb,Black,1,0.13
13057090401,Cherokee,White,1,-1.22
13057090806,Cherokee,White,1,-0.009
13057091010,Cherokee,White,1,0.727
13117130614,Forsyth,Asian,1,-0.365
13057090303,Cherokee,White,1,0.439
13135050110,Gwinnett,White,1,-0.411
13113140102,Fayette,Hispanic,1,0.126
13135050759,Gwinnett,White,1,0.17
13089021914,DeKalb,Asian,1,0.022
13089023432,DeKalb,Black,1,0.928
13151070216,Henry,Black,1,-0.018
13089021712,DeKalb,Black,1,-0.112
13151070506,Henry,White,1,0.068
13121006602,Fulton,White,1,0.318
13121010132,Fulton,Asian,1,-1.275
13135050735,Gwinnett,Unknown or other,1,0.025
13117130305,Forsyth,Asian,1,-0.525
13057090808,Cherokee,Asian,1,-0.65
13067031506,Cobb,White,1,-0.315
13089023216,DeKalb,Black,1,-1.344
13117130305,Forsyth,Asian,1,0.53
13135050240,Gwinnett,White,1,0.056
13067031314,Cobb,Unknown or other,1,0.329
13113140103,Fayette,Black,1,-0.393
13067030275,Cobb,Black,1,-0.191
13121005200,Fulton,White,1,-0.183
13121011640,Fulton,White,1,0.578
13121001206,Fulton,Unknown or other,1,-0.097
13057090810,Cherokee,Hispanic,1,-0.622
13063040420,Clayton,Unknown or other,1,-0.269
13057090202,Cherokee,White,1,-0.035
13097080514,Douglas,Unknown or other,1,0.211
13135050587,Gwinnett,White,1,0.18
13151070208,Henry,Unknown or other,1,-0.037
13151070314,Henry,Black,1,-0.238
13113140303,Fayette,White,1,0.772
13089023440,DeKalb,Black,1,0.546
13097080306,Douglas,Black,1,0.702
13121011635,Fulton,Asian,1,-0.32
13135050328,Gwinnett,Black,1,0.36
13117130201,Forsyth,Asian,1,0.04
13121010528,Fulton,Unknown or other,1,-0.068
13067031511,Cobb,Black,1,0.5
13151070317,Henry,Black,1,0.927
13067030258,Cobb,White,1,0.15
13067030340,Cobb,White,1,-0.399
13067030260,Cobb,Asian,1,-0.145
13135050733,Gwinnett,Asian,1,-0.611
13135050611,Gwinnett,Hispanic,1,1.36
13063040534,Clayton,Black,1,0.986
13089023445,DeKalb,Unknown or other,1,0.467
13135050115,Gwinnett,Unknown or other,1,0.001
13089023424,DeKalb,Unknown or other,1,-0.904
13067030604,Cobb,Asian,1,-0.159
13121011658,Fulton,Asian,1,0.281
13121011432,Fulton,Asian,1,0.194
13135050444,Gwinnett,Asian,1,0.317
13117130203,Forsyth,Asian,1,-0.576
13117130406,Forsyth,White,1,-0.682
13135050587,Gwinnett,Black,1,1.107
13135050228,Gwinnett,Unknown or other,1,-0.439
13121009409,Fulton,Black,1,-0.127
13135050218,Gwinnett,White,1,-0.171
13117130504,Forsyth,White,1,0.17
13067030337,Cobb,Unknown or other,1,0.67
13135050715,Gwinnett,Asian,1,-0.392
13063040518,Clayton,Black,1,0.681
13135050628,Gwinnett,White,1,-0.587
13135050736,Gwinnett,Black,1,0.638
13121007900,Fulton,Black,1,-0.069
13067031001,Cobb,White,1,0.396
13089023443,DeKalb,Unknown or other,1,-1.122
13117130505,Forsyth,Unknown or other,1,-0.762
13135050521,Gwinnett,Black,1,-0.742
13057090202,Cherokee,White,1,0.678
13135050536,Gwinnett,Asian,1,0.152
13135050223,Gwinnett,Unknown or other,1,0.212
13067030908,Cobb,White,1,-0.469
13121010540,Fulton,Black,1,-0.216
13063040615,Clayton,Asian,1,0.773
13135050625,Gwinnett,Hispanic,1,-0.237
13067030111,Cobb,Black,1,-0.363
13067030349,Cobb,White,1,-0.011
13117130201,Forsyth,Asian,1,-0.033
13135050754,Gwinnett,Black,1,-0.56
13057090905,Cherokee,Unknown or other,1,0.314
13135050625,Gwinnett,White,1,-0.49
13113140408,Fayette,Unknown or other,1,0.513
13121006000,Fulton,Black,1,0
13063040638,Clayton,Black,1,-0.813
13113140210,Fayette,White,1,-0.013
13067031005,Cobb,Black,1,1.505
13089022205,DeKalb,Unknown or other,1,-0.43
13097080105,Douglas,Black,1,1.356
13089021410,DeKalb,Unknown or other,1,-0.251
13089023324,DeKalb,Black,1,0.138
13151070204,Henry,White,1,0.329
13057091105,Cherokee,Unknown or other,1,-0.187
13067030267,Cobb,Unknown or other,1,0.237
13089021914,DeKalb,Unknown or other,1,1.291
13135050629,Gwinnett,Unknown or other,1,0.118
13135050761,Gwinnett,Asian,1,0.501
13151070312,Henry,Unknown or other,1,0.194
13135050465,Gwinnett,Asian,1,-0.823
13117130201,Forsyth,Black,1,0.103
13135050219,Gwinnett,White,1,0.168
13121011638,Fulton,Asian,1,0.249
13121011434,Fulton,Unknown or other,1,-0.31
13121010306,Fulton,Black,1,-0.378
13121001501,Fulton,White,1,1.26
13121010121,Fulton,Unknown or other,1,0.165
13135050234,Gwinnett,Asian,1,0.478
13121006900,Fulton,Asian,1,-0.226
13151070319,Henry,Hispanic,1,-0.336
13063040533,Clayton,Black,1,0.026
13089021709,DeKalb,White,1,-0.438
13135050753,Gwinnett,Black,1,-0.035
13121010402,Fulton,Black,1,0.183
13121010108,Fulton,Black,1,0.627
13067030604,Cobb,Hispanic,1,-0.014
13135050586,Gwinnett,Black,1,0.234
13135050630,Gwinnett,Asian,1,0.246
13135050738,Gwinnett,Unknown or other,1,0.098
13135050589,Gwinnett,Asian,1,-0.35
13089022011,DeKalb,Unknown or other,1,0.747
13117130205,Forsyth,Asian,1,0.089
13135050556,Gwinnett,Asian,1,-0.143
13063040531,Clayton,Unknown or other,1,-0.625
13151070318,Henry,Unknown or other,1,0.559
13057090503,Cherokee,Asian,1,-0.093
13089023429,DeKalb,White,1,0.331
13151070210,Henry,Unknown or other,1,0.55
13089022016,DeKalb,Asian,1,0.002
13089021208,DeKalb,White,1,
13247060315,Rockdale,Black,1,1.037
13135050539,Gwinnett,Asian,1,-0.329
13089021606,DeKalb,Unknown or other,1,0.12
13135050732,Gwinnett,Black,1,0.866
13247060406,Rockdale,Black,1,0.552
13067030273,Cobb,White,1,1.003
13135050558,Gwinnett,White,1,0.13
13121011512,Fulton,Unknown or other,1,-0.384
13121009103,Fulton,White,1,-0.01
13067030347,Cobb,Hispanic,1,0.342
13117130505,Forsyth,White,1,-0.684
13117130615,Forsyth,Asian,1,-0.152
13057090707,Cherokee,Black,1,0.337
13121011419,Fulton,White,1,0.975
13067030233,Cobb,Unknown or other,1,0.328
13117130204,Forsyth,Asian,1,0.183
13247060406,Rockdale,Black,1,1.352
13135050234,Gwinnett,Asian,1,0.296
13067030366,Cobb,White,1,0.063
13121009605,Fulton,Asian,1,-0.195
13121010401,Fulton,Black,1,0.157
13135050234,Gwinnett,Unknown or other,1,-0.257
13057091001,Cherokee,White,1,0.217
13247060313,Rockdale,Unknown or other,1,0.092
13057091104,Cherokee,Unknown or other,1,-0.537
13121010121,Fulton,Unknown or other,1,0.568
13121001501,Fulton,Unknown or other,1,0.162
13089023327,DeKalb,Black,1,-0.395
13067030907,Cobb,White,1,0.072
13089021915,DeKalb,Black,1,0.627
13067031118,Cobb,White,1,0.701
13089023107,DeKalb,Unknown or other,1,-0.028
13089021910,DeKalb,Asian,1,0.077
13117130610,Forsyth,Asian,1,-0.358
13063040522,Clayton,Unknown or other,1,-0.332
13121010537,Fulton,Black,1,-1.006
13067030267,Cobb,Black,1,0.002
13067031513,Cobb,Unknown or other,1,-0.31
13117130406,Forsyth,Asian,1,-0.027
13121011430,Fulton,White,1,1.073
13121007002,Fulton,Black,1,0.431
13089021822,DeKalb,Asian,1,-0.218
13135050619,Gwinnett,White,1,0.291
13089023212,DeKalb,Black,1,0.633
13151070505,Henry,White,1,1.065
13067030327,Cobb,Unknown or other,1,-0.096
13121009103,Fulton,Black,1,-0.162
13121010534,Fulton,Black,1,0.137
13067031122,Cobb,Unknown or other,1,0.335
13117130102,Forsyth,White,1,-0.285
13067031319,Cobb,Unknown or other,1,0.214
13057090910,Cherokee,Unknown or other,1,-0.273
13113140209,Fayette,White,1,-0.127
13151070114,Henry,Black,1,-0.26
13121011424,Fulton,Asian,1,-0.371
13121010517,Fulton,Unknown or other,1,-1.082
13113140309,Fayette,Asian,1,-0.176
13121008906,Fulton,Black,1,1.312
13057090202,Cherokee,Unknown or other,1,0.759
13121011638,Fulton,White,1,-0.568
13067031207,Cobb,White,1,0.299
13121008702,Fulton,Unknown or other,1,-0.289
13121005700,Fulton,Black,1,0.43
13151070307,Henry,Unknown or other,1,-0.073
13247060318,Rockdale,Black,1,1.272
13117130203,Forsyth,Unknown or other,1,0.956
13057090605,Cherokee,Unknown or other,1,-0.227
13135050762,Gwinnett,Asian,1,0.954
13117130304,Forsyth,Asian,1,0.395
13121011204,Fulton,Unknown or other,1,0.042
13063040606,Clayton,Black,1,0.235
13067031004,Cobb,White,1,0.042
13117130610,Forsyth,Asian,1,-0.49
13247060403,Rockdale,Black,1,0.107
13135050578,Gwinnett,Unknown or other,1,0.687
13067030110,Cobb,White,1,0.053
13121007302,Fulton,Black,1,0.021
13247060311,Rockdale,Black,1,-0.262
13117130606,Forsyth,Asian,1,-0.397
13121012000,Fulton,Unknown or other,1,-0.669
13151070504,Henry,Unknown or other,1,0.036
13057090911,Cherokee,Unknown or other,1,-0.541
13121010522,Fulton,Black,1,0.651
13063040636,Clayton,Black,1,-0.111
13121012000,Fulton,Unknown or other,1,1.022
13067031007,Cobb,Unknown or other,1,-0.228
13067030327,Cobb,Asian,1,0.255
13151070324,Henry,White,1,0.937
13135050579,Gwinnett,Unknown or other,1,-0.228
13067030412,Cobb,Unknown or other,1,1.435
13067030911,Cobb,Black,1,0.57
13121011440,Fulton,White,1,0.282
13135050562,Gwinnett,Asian,1,-0.394
13089021228,DeKalb,White,1,-0.192
13135050461,Gwinnett,Asian,1,0.123
13121011656,Fulton,Unknown or other,1,0.201
13121007301,Fulton,White,1,-0.162
13121010526,Fulton,Black,1,-0.49
13135050745,Gwinnett,Asian,1,-0.73
13135050719,Gwinnett,Asian,1,-0.186
13151070115,Henry,Unknown or other,1,-1.22
